"Date","Returns","Lag_Returns_1","Lag_Returns_2","Lag_Returns_3","Residuals","Lag_Residuals_1","Lag_Residuals_2","Variance","Lag_Variance_1","Squared_Residuals","Lag_Squared_Residuals_1","Lag_Squared_Residuals_2"
2023-02-09,-0.00691157058476433,-0.0176527427453806,0.0192448109723125,-0.0179288796384237,NA,NA,NA,0.000321581675857229,0.000320993811175193,NA,NA,NA
2023-02-10,0.00245607888200938,-0.00691157058476433,-0.0176527427453806,0.0192448109723125,NA,NA,NA,0.000317975893977422,0.000321581675857229,NA,NA,NA
2023-02-11,0.00790637097730292,0.00245607888200938,-0.00691157058476433,-0.0176527427453806,NA,NA,NA,0.00031358366542758,0.000317975893977422,NA,NA,NA
2023-02-12,0.0133566630725965,0.00790637097730292,0.00245607888200938,-0.00691157058476433,NA,NA,NA,0.00030990527785461,0.00031358366542758,NA,NA,NA
2023-02-13,0.01880695516789,0.0133566630725965,0.00790637097730292,0.00245607888200938,NA,NA,NA,0.000307675171531378,0.00030990527785461,NA,NA,NA
2023-02-14,-0.00422520231371037,0.01880695516789,0.0133566630725965,0.00790637097730292,NA,NA,NA,0.000307559397452223,0.000307675171531378,NA,NA,NA
2023-02-15,0.0139035825937794,-0.00422520231371037,0.01880695516789,0.0133566630725965,NA,NA,NA,0.000303957756918285,0.000307559397452223,NA,NA,NA
2023-02-16,-0.0104295407253659,0.0139035825937794,-0.00422520231371037,0.01880695516789,NA,NA,NA,0.000301965644220645,0.000303957756918285,NA,NA,NA
2023-02-17,-0.0075465396793889,-0.0104295407253659,0.0139035825937794,-0.00422520231371037,NA,NA,NA,0.000299960327022098,0.000301965644220645,NA,NA,NA
2023-02-18,-0.0123298578871486,-0.0075465396793889,-0.0104295407253659,0.0139035825937794,NA,NA,NA,0.000297199588705485,0.000299960327022098,NA,NA,NA
2023-02-19,-0.0171131760949083,-0.0123298578871486,-0.0075465396793889,-0.0104295407253659,NA,NA,NA,0.000295826974448127,0.000297199588705485,NA,NA,NA
2023-02-20,-0.021896494302668,-0.0171131760949083,-0.0123298578871486,-0.0075465396793889,NA,NA,NA,0.000296298015349458,0.000295826974448127,NA,NA,NA
2023-02-21,-0.0266798125104277,-0.021896494302668,-0.0171131760949083,-0.0123298578871486,NA,NA,NA,0.000299028611944148,0.000296298015349458,NA,NA,NA
2023-02-22,0.00289606192130676,-0.0266798125104277,-0.021896494302668,-0.0171131760949083,NA,NA,NA,0.000304398445382077,0.000299028611944148,NA,NA,NA
2023-02-23,0.00329047518919112,0.00289606192130676,-0.0266798125104277,-0.021896494302668,NA,NA,NA,0.00030084522319366,0.000304398445382077,NA,NA,NA
2023-02-24,-0.0180052677104298,0.00329047518919112,0.00289606192130676,-0.0266798125104277,NA,NA,NA,0.000297397993588781,0.00030084522319366,NA,NA,NA
2023-02-25,-0.00925434591406704,-0.0180052677104298,0.00329047518919112,0.00289606192130676,NA,NA,NA,0.000297879622487856,0.000297397993588781,NA,NA,NA
2023-02-26,-0.000503424117704321,-0.00925434591406704,-0.0180052677104298,0.00329047518919112,NA,NA,NA,0.000295492110112804,0.000297879622487856,NA,NA,NA
2023-02-27,0.0082474976786584,-0.000503424117704321,-0.00925434591406704,-0.0180052677104298,NA,NA,NA,0.00029213960322938,0.000295492110112804,NA,NA,NA
2023-02-28,-0.0034476552856233,0.0082474976786584,-0.000503424117704321,-0.00925434591406704,NA,NA,NA,0.000289580410209166,0.00029213960322938,NA,NA,NA
2023-03-01,-0.0142460402743378,-0.0034476552856233,0.0082474976786584,-0.000503424117704321,NA,NA,NA,0.000286514648312944,0.000289580410209166,NA,NA,NA
2023-03-02,0.00412903012771704,-0.0142460402743378,-0.0034476552856233,0.0082474976786584,NA,NA,NA,0.00028564334040721,0.000286514648312944,NA,NA,NA
2023-03-03,0.0350902988093453,0.00412903012771704,-0.0142460402743378,-0.0034476552856233,NA,NA,NA,0.000282715606160079,0.00028564334040721,NA,NA,NA
2023-03-04,0.0295732327474283,0.0350902988093453,0.00412903012771704,-0.0142460402743378,NA,NA,NA,0.000292689566917365,0.000282715606160079,NA,NA,NA
2023-03-05,0.0240561666855112,0.0295732327474283,0.0350902988093453,0.00412903012771704,NA,NA,NA,0.000298481472550402,0.000292689566917365,NA,NA,NA
2023-03-06,0.0185391006235942,0.0240561666855112,0.0295732327474283,0.0350902988093453,NA,NA,NA,0.000300976927559776,0.000298481472550402,NA,NA,NA
2023-03-07,-0.014496464209967,0.0185391006235942,0.0240561666855112,0.0295732327474283,NA,NA,NA,0.000301000423520912,0.000300976927559776,NA,NA,NA
2023-03-08,0.00837719831713457,-0.014496464209967,0.0185391006235942,0.0240561666855112,NA,NA,NA,0.000300416371890816,0.000301000423520912,NA,NA,NA
2023-03-09,-0.0149144527056603,0.00837719831713457,-0.014496464209967,0.0185391006235942,0.0129589658044741,NA,NA,0.000297892431502047,0.000300416371890816,0.000167934794721528,NA,NA
2023-03-10,-0.0138788282764863,-0.0149144527056603,0.00837719831713457,-0.014496464209967,-0.0195925950568455,0.0129589658044741,NA,0.000297457390101808,0.000297892431502047,0.000383869781061529,0.000167934794721528,NA
2023-03-11,-0.00483056208856299,-0.0138788282764863,-0.0149144527056603,0.00837719831713457,-0.00886130856960404,-0.0195925950568455,0.0129589658044741,0.000296665485696896,0.000297457390101808,7.8522789565738e-05,0.000383869781061529,0.000167934794721528
2023-03-12,0.00421770409936036,-0.00483056208856299,-0.0138788282764863,-0.0149144527056603,-0.000158668425223722,-0.00886130856960404,-0.0195925950568455,0.000294041421354293,0.000296665485696896,2.5175669162976e-08,7.8522789565738e-05,0.000383869781061529
2023-03-13,0.0132659702872837,0.00421770409936036,-0.00483056208856299,-0.0138788282764863,0.00558172472578918,-0.000158668425223722,-0.00886130856960404,0.000291274314804137,0.000294041421354293,3.11556509144863e-05,2.5175669162976e-08,7.8522789565738e-05
2023-03-14,0.0140891984072742,0.0132659702872837,0.00421770409936036,-0.00483056208856299,0.0101918963398221,0.00558172472578918,-0.000158668425223722,0.000289940689970705,0.000291274314804137,0.00010387475100168,3.11556509144863e-05,2.5175669162976e-08
2023-03-15,0.00262152561684359,0.0140891984072742,0.0132659702872837,0.00421770409936036,0.00703184314352208,0.0101918963398221,0.00558172472578918,0.000288804573823907,0.000289940689970705,4.94468179950985e-05,0.00010387475100168,3.11556509144863e-05
2023-03-16,0.0186940294906683,0.00262152561684359,0.0140891984072742,0.0132659702872837,-0.00513455727668762,0.00703184314352208,0.0101918963398221,0.000286077498652484,0.000288804573823907,2.63636784275858e-05,4.94468179950985e-05,0.00010387475100168
2023-03-17,-0.00545388198576957,0.0186940294906683,0.00262152561684359,0.0140891984072742,0.0159907891255569,-0.00513455727668762,0.00703184314352208,0.000286284823211439,0.000286077498652484,0.000255705336858028,2.63636784275858e-05,4.94468179950985e-05
2023-03-18,0.00152534330868844,-0.00545388198576957,0.0186940294906683,0.00262152561684359,-0.0147209516401905,0.0159907891255569,-0.00513455727668762,0.00028402226822206,0.000286284823211439,0.000216706417192828,0.000255705336858028,2.63636784275858e-05
2023-03-19,0.00850456860314645,0.00152534330868844,-0.00545388198576957,0.0186940294906683,0.00230809922212698,-0.0147209516401905,0.0159907891255569,0.000281393637361173,0.00028402226822206,5.32732201918317e-06,0.000216706417192828,0.000255705336858028
2023-03-20,0.0154837938976045,0.00850456860314645,0.00152534330868844,-0.00545388198576957,0.00632398776082146,0.00230809922212698,-0.0147209516401905,0.000279301596938132,0.000281393637361173,3.99928211990196e-05,5.32732201918317e-06,0.000216706417192828
2023-03-21,0.0119439906030903,0.0154837938976045,0.00850456860314645,0.00152534330868844,0.0102545536922226,0.00632398776082146,0.00230809922212698,0.000278592094648829,0.000279301596938132,0.000105155871426676,3.99928211990196e-05,5.32732201918317e-06
2023-03-22,-0.0091034178586108,0.0119439906030903,0.0154837938976045,0.00850456860314645,0.00365431117644523,0.0102545536922226,0.00632398776082146,0.000277082185732389,0.000278592094648829,1.33539901742925e-05,0.000105155871426676,3.99928211990196e-05
2023-03-23,0.00696953096879671,-0.0091034178586108,0.0119439906030903,0.0154837938976045,-0.0155632073532896,0.00365431117644523,0.0102545536922226,0.000275594945850637,0.000277082185732389,0.000242213423121488,1.33539901742925e-05,0.000105155871426676
2023-03-24,0.00830560942395842,0.00696953096879671,-0.0091034178586108,0.0119439906030903,0.00904863251704309,-0.0155632073532896,0.00365431117644523,0.000273431841279804,0.000275594945850637,8.18777504284896e-05,0.000242213423121488,1.33539901742925e-05
2023-03-25,0.00143925270177425,0.00830560942395842,0.00696953096879671,-0.0091034178586108,0.0038131604698991,0.00904863251704309,-0.0155632073532896,0.000271446599558828,0.000273431841279804,1.45401927692011e-05,8.18777504284896e-05,0.000242213423121488
2023-03-26,-0.00542710402040991,0.00143925270177425,0.00830560942395842,0.00696953096879671,-0.00358287695737479,0.0038131604698991,0.00904863251704309,0.000269086203328384,0.000271446599558828,1.28370072916872e-05,1.45401927692011e-05,8.18777504284896e-05
2023-03-27,-0.0122934607425941,-0.00542710402040991,0.00143925270177425,0.00830560942395842,-0.00758498898936668,-0.00358287695737479,0.0038131604698991,0.00026717322423671,0.000269086203328384,5.75320579688138e-05,1.28370072916872e-05,1.45401927692011e-05
2023-03-28,-0.00398024732430025,-0.0122934607425941,-0.00542710402040991,0.00143925270177425,-0.0115264992100194,-0.00758498898936668,-0.00358287695737479,0.000266481622350171,0.00026717322423671,0.000132860184038578,5.75320579688138e-05,1.28370072916872e-05
2023-03-29,0.0197908343380213,-0.00398024732430025,-0.0122934607425941,-0.00542710402040991,-0.000345987343000617,-0.0115264992100194,-0.00758498898936668,0.000264457255687245,0.000266481622350171,1.19707241516627e-07,0.000132860184038578,5.75320579688138e-05
2023-03-30,0.00988971958736884,0.0197908343380213,-0.00398024732430025,-0.0122934607425941,0.0197608864837039,-0.000345987343000617,-0.0115264992100194,0.00026509905592763,0.000264457255687245,0.000390492634621832,1.19707241516627e-07,0.000132860184038578
2023-03-31,0.0156444206674879,0.00988971958736884,0.0197908343380213,-0.00398024732430025,0.000330062385737982,0.0197608864837039,-0.000345987343000617,0.000263484677812963,0.00026509905592763,1.08941178479049e-07,0.000390492634621832,1.19707241516627e-07
2023-04-01,0.0129967920589401,0.0156444206674879,0.00988971958736884,0.0197908343380213,0.00987355414692043,0.000330062385737982,0.0197608864837039,0.000262952467603956,0.000263484677812963,9.74870714921696e-05,1.08941178479049e-07,0.000390492634621832
2023-04-02,0.0103491634503922,0.0129967920589401,0.0156444206674879,0.00988971958736884,0.00475421100161291,0.00987355414692043,0.000330062385737982,0.000261854493403439,0.000262952467603956,2.26025222478572e-05,9.74870714921696e-05,1.08941178479049e-07
2023-04-03,0.00770153484184433,0.0103491634503922,0.0129967920589401,0.0156444206674879,0.0030805343943945,0.00475421100161291,0.00987355414692043,0.000260330944151415,0.000261854493403439,9.4896921550475e-06,2.26025222478572e-05,9.74870714921696e-05
2023-04-04,-0.00324966372417224,0.00770153484184433,0.0103491634503922,0.0129967920589401,0.00146262929789423,0.0030805343943945,0.00475421100161291,0.000258514379214594,0.000260330944151415,2.13928446305856e-06,9.4896921550475e-06,2.26025222478572e-05
2023-04-05,-0.0112903383053211,-0.00324966372417224,0.00770153484184433,0.0103491634503922,-0.00829564103803191,0.00146262929789423,0.0030805343943945,0.00025664885432642,0.000258514379214594,6.88176602318791e-05,2.13928446305856e-06,9.4896921550475e-06
2023-04-06,0.00549603283420397,-0.0112903383053211,-0.00324966372417224,0.00770153484184433,-0.0116764603097547,-0.00829564103803191,0.00146262929789423,0.000255953527112943,0.00025664885432642,0.000136339725365276,6.88176602318791e-05,2.13928446305856e-06
2023-04-07,0.000128933981199453,0.00549603283420397,-0.0112903383053211,-0.00324966372417224,0.00836854211654744,-0.0116764603097547,-0.00829564103803191,0.000254053117844652,0.000255953527112943,7.00324971564283e-05,0.000136339725365276,6.88176602318791e-05
2023-04-08,-0.00523816487180506,0.000128933981199453,0.00549603283420397,-0.0112903383053211,-0.0039217366877043,0.00836854211654744,-0.0116764603097547,0.000252087213716033,0.000254053117844652,1.53800186476859e-05,7.00324971564283e-05,0.000136339725365276
2023-04-09,-0.0106052637248096,-0.00523816487180506,0.000128933981199453,0.00549603283420397,-0.00701078318875322,-0.0039217366877043,0.00836854211654744,0.000250500965189382,0.000252087213716033,4.91510809197048e-05,1.53800186476859e-05,7.00324971564283e-05
2023-04-10,-0.0159723625778141,-0.0106052637248096,-0.00523816487180506,0.000128933981199453,-0.0100463903484436,-0.00701078318875322,-0.0039217366877043,0.000249715767058038,0.000250500965189382,0.000100929959033301,4.91510809197048e-05,1.53800186476859e-05
2023-04-11,-0.00759127088795408,-0.0159723625778141,-0.0106052637248096,-0.00523816487180506,-0.0129954093094612,-0.0100463903484436,-0.00701078318875322,0.000250130543255383,0.000249715767058038,0.00016888066312043,0.000100929959033301,4.91510809197048e-05
2023-04-12,-0.00435322098375501,-0.00759127088795408,-0.0159723625778141,-0.0106052637248096,-0.00223917843700009,-0.0129954093094612,-0.0100463903484436,0.000248843258371463,0.000250130543255383,5.01392007272619e-06,0.00016888066312043,0.000100929959033301
2023-04-13,0.0341038146495352,-0.00435322098375501,-0.00759127088795408,-0.0159723625778141,-0.00251977136546094,-0.00223917843700009,-0.0129954093094612,0.000247213373568694,0.000248843258371463,6.34924773419688e-06,5.01392007272619e-06,0.00016888066312043
2023-04-14,-0.0021140771211321,0.0341038146495352,-0.00435322098375501,-0.00759127088795408,0.0341131618354912,-0.00251977136546094,-0.00223917843700009,0.000253345115747265,0.000247213373568694,0.00116370781041441,6.34924773419688e-06,5.01392007272619e-06
2023-04-15,-0.00136904725917164,-0.0021140771211321,0.0341038146495352,-0.00435322098375501,-0.0173850988128321,0.0341131618354912,-0.00251977136546094,0.00025156621281567,0.000253345115747265,0.000302241660731937,0.00116370781041441,6.34924773419688e-06
2023-04-16,-0.000624017397211185,-0.00136904725917164,-0.0021140771211321,0.0341038146495352,-0.00221518987658912,-0.0173850988128321,0.0341131618354912,0.00024977674555698,0.00025156621281567,4.90706618934293e-06,0.000302241660731937,0.00116370781041441
2023-04-17,0.000121012464749271,-0.000624017397211185,-0.00136904725917164,-0.0021140771211321,-0.00175335613222495,-0.00221518987658912,-0.0173850988128321,0.000247985752967633,0.00024977674555698,3.07425772641084e-06,4.90706618934293e-06,0.000302241660731937
2023-04-18,0.00750475032797393,0.000121012464749271,-0.000624017397211185,-0.00136904725917164,-0.00129869853391281,-0.00175335613222495,-0.00221518987658912,0.000246201818296951,0.000247985752967633,1.68661788198728e-06,3.07425772641084e-06,4.90706618934293e-06
2023-04-19,0.00696818532113719,0.00750475032797393,0.000121012464749271,-0.000624017397211185,0.00572881036946119,-0.00129869853391281,-0.00175335613222495,0.000244691674750087,0.000246201818296951,3.2819268249246e-05,1.68661788198728e-06,3.07425772641084e-06
2023-04-20,-0.00584620956923698,0.00696818532113719,0.00750475032797393,0.000121012464749271,0.00222591577611259,0.00572881036946119,-0.00129869853391281,0.000243155783750987,0.000244691674750087,4.95470104234693e-06,3.2819268249246e-05,1.68661788198728e-06
2023-04-21,-0.00978098673628436,-0.00584620956923698,0.00696818532113719,0.00750475032797393,-0.0108301021489815,0.00222591577611259,0.00572881036946119,0.000241815555516929,0.000243155783750987,0.000117291112557374,4.95470104234693e-06,3.2819268249246e-05
2023-04-22,-0.00589445834371335,-0.00978098673628436,-0.00584620956923698,0.00696818532113719,-0.00908150160143036,-0.0108301021489815,0.00222591577611259,0.000241000793928661,0.000241815555516929,8.24736713367821e-05,0.000117291112557374,4.95470104234693e-06
2023-04-23,-0.00200792995114233,-0.00589445834371335,-0.00978098673628436,-0.00584620956923698,-0.00356825053271131,-0.00908150160143036,-0.0108301021489815,0.000239685992000293,0.000241000793928661,1.27324118641946e-05,8.24736713367821e-05,0.000117291112557374
2023-04-24,0.00187859844142868,-0.00200792995114233,-0.00589445834371335,-0.00978098673628436,-0.00120606778979228,-0.00356825053271131,-0.00908150160143036,0.000238099698006201,0.000239685992000293,1.45459951357444e-06,1.27324118641946e-05,8.24736713367821e-05
2023-04-25,-0.00943565591100992,0.00187859844142868,-0.00200792995114233,-0.00589445834371335,0.00111024237516593,-0.00120606778979228,-0.00356825053271131,0.000236459647499535,0.000238099698006201,1.2326381316141e-06,1.45459951357444e-06,1.27324118641946e-05
